MESS_DATUM,FM,FX,PM,TMK,TXK,TNK
2015-10-08,2.1,6.5,988.0,13.2,17.9,10.4
2015-10-09,1.5,4.2,988.6,11.6,16.7,8.9
2015-10-10,4.0,11.3,986.1,10.4,12.2,8.2
2015-10-11,4.3,11.7,984.4,8.1,13.4,2.9
2015-10-12,2.6,6.4,985.6,5.7,11.3,-0.4
2015-10-13,3.1,9.9,983.4,5.8,12.1,1.4
2015-10-14,2.0,6.1,984.6,4.2,5.3,2.7
2015-10-15,2.0,6.3,982.8,3.7,4.7,1.8
2015-10-16,2.1,5.9,985.7,5.3,6.9,4.4
2015-10-17,2.0,5.4,986.7,6.5,9.0,4.4
2015-10-18,1.2,4.2,986.8,6.7,9.7,5.0
2015-10-19,1.3,3.9,988.8,7.2,10.2,5.2
2015-10-20,1.6,4.5,989.6,8.3,10.4,6.1
2015-10-21,1.4,3.6,989.0,6.2,8.7,3.6
2015-10-22,2.8,9.7,986.3,7.6,10.7,3.0
2015-10-23,1.4,6.6,992.0,10.5,15.3,4.4
2015-10-24,2.0,6.1,988.3,6.3,11.6,1.5
2015-10-25,1.1,5.0,992.0,9.9,14.6,5.6
2015-10-26,2.7,9.3,989.6,10.6,16.0,6.8
2015-10-27,2.3,6.6,986.6,7.5,9.2,4.4
2015-10-28,2.6,6.0,981.8,8.2,9.9,4.6
2015-10-29,1.2,3.1,987.6,8.5,10.9,5.2
2015-10-30,2.4,8.8,995.3,8.7,10.4,4.6
2015-10-31,3.7,9.4,996.8,9.1,14.8,4.3
2015-11-01,1.5,5.7,998.9,7.5,14.8,2.1
2015-11-02,1.1,4.4,996.3,5.0,13.6,-0.9
2015-11-03,1.3,4.7,990.7,3.8,11.2,-2.3
2015-11-04,1.5,4.4,990.5,7.5,16.7,2.0
2015-11-05,1.2,3.7,990.6,10.6,17.8,6.9
2015-11-06,2.6,8.7,991.7,12.1,17.5,6.8
2015-11-07,3.5,8.4,993.9,15.2,17.6,13.8
2015-11-08,2.3,6.5,995.7,13.9,17.9,10.9
2015-11-09,5.6,17.0,992.5,14.9,18.0,11.4
2015-11-10,4.7,12.1,993.7,13.6,15.6,11.8
2015-11-11,3.1,7.2,994.0,10.7,13.3,6.6
2015-11-12,2.1,5.4,994.9,10.1,13.8,5.7
2015-11-13,4.5,18.5,992.7,8.1,12.0,3.0
2015-11-14,6.2,15.3,994.7,8.1,10.1,4.6
2015-11-15,8.7,19.3,984.4,10.8,13.2,7.1
2015-11-16,3.7,12.6,985.4,9.5,14.2,5.3
2015-11-17,8.4,21.0,981.7,11.6,14.5,9.2
2015-11-18,9.4,24.5,984.3,13.2,15.3,9.0
2015-11-19,8.8,20.6,982.8,12.2,13.8,10.0
2015-11-20,3.4,11.4,974.8,6.8,11.3,3.1
2015-11-21,2.4,10.5,966.5,2.8,5.6,0.3
2015-11-22,4.1,12.1,974.2,1.4,4.2,-0.1
2015-11-23,3.2,9.8,988.7,1.8,4.8,-0.2
2015-11-24,3.4,7.9,989.0,1.0,3.4,-0.4
2015-11-25,2.6,6.9,976.3,1.8,3.1,-0.1
2015-11-26,2.0,7.6,983.4,3.0,5.4,-2.1
2015-11-27,1.5,5.1,987.3,-1.7,-0.4,-2.5
2015-11-28,5.1,14.0,983.0,1.6,4.3,-0.7
2015-11-29,10.2,22.8,983.4,5.9,10.1,2.4
2015-11-30,9.1,22.1,986.0,8.7,10.3,6.7
2015-12-01,8.3,20.0,991.3,9.9,10.8,9.0
2015-12-02,3.1,9.8,997.1,9.2,10.4,7.0
2015-12-03,1.6,5.7,997.7,6.2,8.4,1.1
2015-12-04,3.1,9.0,998.0,4.2,7.4,-0.3
2015-12-05,2.6,8.5,999.4,4.9,8.5,2.1
2015-12-06,4.5,11.4,996.2,7.0,10.7,2.3
2015-12-07,1.9,5.5,1000.8,7.8,12.4,3.2
2015-12-08,1.0,3.4,1000.0,2.0,3.8,0.2
2015-12-09,1.9,8.2,1003.2,4.0,8.8,0.5
2015-12-10,1.7,4.6,1003.1,0.1,2.8,-1.5
2015-12-11,4.2,15.7,995.0,2.3,6.9,-2.7
2015-12-12,3.8,12.9,991.4,6.6,8.0,5.6
2015-12-13,3.5,10.3,988.7,7.6,8.9,5.6
2015-12-14,2.3,6.4,990.9,5.8,9.0,3.6
2015-12-15,1.1,3.9,992.8,4.7,8.1,1.6
2015-12-16,1.5,7.0,994.8,5.5,10.5,1.3
2015-12-17,3.3,8.6,994.0,10.8,12.4,8.0
2015-12-18,2.3,8.5,992.4,9.5,11.7,6.9
2015-12-19,2.0,6.4,992.4,9.4,13.1,4.7
2015-12-20,1.3,3.5,990.2,5.7,10.4,0.8
2015-12-21,5.7,17.1,992.7,8.4,9.7,5.6
2015-12-22,5.5,14.7,995.0,10.0,13.0,6.4
2015-12-23,4.6,14.6,995.5,8.0,10.7,4.5
2015-12-24,2.5,11.5,994.0,7.8,12.4,4.1
2015-12-25,4.7,12.2,996.9,11.3,13.4,9.4
2015-12-26,4.5,10.9,997.3,10.3,13.7,5.6
2015-12-27,3.0,7.1,997.9,7.0,11.8,3.6
2015-12-28,1.3,3.9,997.9,3.0,8.0,-0.4
2015-12-29,1.3,3.9,996.9,1.2,4.2,-2.0
2015-12-30,4.0,10.9,996.6,2.9,4.6,-0.1
2015-12-31,2.8,9.3,992.4,1.7,2.9,0.9
2016-01-01,2.3,10.1,993.5,3.1,4.8,1.2
2016-01-02,5.3,10.3,984.0,0.5,1.3,-0.2
2016-01-03,4.4,9.2,976.4,0.2,0.6,-0.7
2016-01-04,2.5,8.0,962.1,-0.1,3.2,-1.5
2016-01-05,2.1,4.9,964.6,2.6,5.3,-0.9
2016-01-06,1.4,5.0,968.7,4.0,5.8,2.7
2016-01-07,4.1,17.5,967.4,4.2,6.8,2.6
2016-01-08,3.5,12.9,973.7,3.4,7.4,-0.8
2016-01-09,1.2,4.6,972.5,0.5,2.7,-1.5
2016-01-10,3.3,12.6,966.4,4.5,7.2,1.1
2016-01-11,4.3,14.5,961.1,4.4,5.7,3.3
2016-01-12,6.7,14.8,966.3,4.7,6.4,3.3
2016-01-13,8.4,19.4,978.6,3.6,5.9,1.3
2016-01-14,3.9,14.1,978.8,1.8,5.4,-0.9
2016-01-15,6.0,16.3,976.2,1.1,2.9,0.0
2016-01-16,4.1,12.8,986.8,0.3,2.1,-1.1
2016-01-17,2.5,10.1,989.9,-1.7,0.3,-7.4
2016-01-18,1.5,4.5,989.1,-7.5,-5.1,-10.1
2016-01-19,1.9,5.6,984.8,-8.1,-7.1,-10.1
2016-01-20,2.0,5.5,986.4,-4.4,-0.9,-7.5
2016-01-21,1.5,4.4,994.3,-3.3,-0.7,-6.9
2016-01-22,2.5,6.8,997.7,-7.1,-5.1,-10.8
2016-01-23,2.3,10.5,999.7,0.7,4.7,-5.5
2016-01-24,2.2,5.6,1001.0,3.2,5.2,1.5
2016-01-25,1.8,6.0,997.1,6.2,10.3,1.8
2016-01-26,3.6,12.9,993.9,7.7,13.4,1.0
2016-01-27,6.2,17.8,988.8,10.8,14.4,8.4
2016-01-28,4.4,15.8,991.3,8.5,12.2,4.0
2016-01-29,4.8,12.9,995.8,5.7,9.4,2.7
2016-01-30,8.6,20.8,984.5,6.5,9.0,1.7
2016-01-31,4.9,14.1,980.9,4.7,11.0,2.3
2016-02-01,8.6,19.9,986.8,11.3,12.2,10.3
2016-02-02,8.9,19.9,985.9,9.6,11.1,5.3
2016-02-03,4.9,12.0,986.6,3.9,7.2,1.3
2016-02-04,5.1,13.6,990.9,2.7,4.4,1.3
2016-02-05,2.5,7.0,994.0,4.1,7.3,0.1
2016-02-06,2.1,5.1,984.3,5.2,11.6,0.6
2016-02-07,3.2,12.2,974.8,4.9,9.0,0.7
2016-02-08,8.3,23.0,971.2,6.8,11.6,4.2
2016-02-09,8.5,22.5,964.1,7.0,10.9,4.4
2016-02-10,6.4,15.3,965.4,2.8,4.5,1.4
2016-02-11,4.2,10.0,974.0,3.1,4.8,2.0
2016-02-12,3.3,9.7,969.6,2.5,6.4,-0.3
2016-02-13,2.8,9.4,960.0,1.7,5.3,-1.9
2016-02-14,5.3,14.6,958.4,6.1,8.5,4.4
2016-02-15,2.2,7.5,979.4,3.9,5.5,2.1
2016-02-16,4.0,9.8,999.7,0.8,2.2,-0.7
2016-02-17,2.7,8.4,988.7,0.5,1.9,-1.3
2016-02-18,2.3,8.4,984.2,3.1,7.4,-0.3
2016-02-19,2.4,7.6,988.2,1.2,3.3,-1.0
2016-02-20,7.0,16.9,985.2,3.4,9.0,-0.2
2016-02-21,8.9,18.4,982.1,10.5,11.9,8.6
2016-02-22,7.9,20.1,978.3,10.1,10.7,8.2
2016-02-23,3.0,12.4,980.6,1.9,8.2,0.3
2016-02-24,2.3,6.4,985.1,2.3,5.4,-0.6
2016-02-25,2.2,8.8,981.0,1.2,6.5,-2.3
2016-02-26,2.9,7.8,981.0,0.3,5.5,-3.8
2016-02-27,3.7,8.6,976.1,1.8,7.7,-3.1
2016-02-28,3.9,12.2,980.3,1.8,5.6,-1.1
2016-02-29,4.8,14.5,983.7,1.5,3.1,-0.7
2016-03-01,3.7,12.6,986.3,1.7,6.5,-1.5
2016-03-02,5.4,15.7,972.3,4.2,7.4,1.2
2016-03-03,3.3,9.4,971.3,3.0,6.5,1.1
2016-03-04,5.3,17.6,970.1,3.8,7.0,1.5
2016-03-05,2.0,7.2,964.5,4.5,7.0,2.8
2016-03-06,4.5,11.2,968.7,2.8,4.7,1.5
2016-03-07,2.9,9.0,972.9,2.1,6.0,-1.4
2016-03-08,1.4,4.3,982.6,0.0,4.5,-2.7
2016-03-09,2.7,8.7,979.7,0.5,4.4,-2.7
2016-03-10,2.3,8.9,984.9,2.9,9.4,-2.1
2016-03-11,3.9,10.6,992.9,3.9,9.3,-0.4
2016-03-12,3.9,10.8,996.0,4.0,7.0,1.5
2016-03-13,5.4,13.4,998.6,3.8,9.6,0.1
2016-03-14,4.5,11.7,997.9,3.6,9.8,-1.4
2016-03-15,3.0,12.6,992.6,2.4,5.9,-0.4
2016-03-16,7.4,16.6,993.8,3.8,8.6,0.3
2016-03-17,2.6,8.0,993.7,5.1,11.8,-1.9
2016-03-18,2.1,8.7,987.8,6.8,15.2,-2.1
2016-03-19,1.9,5.5,988.2,4.3,6.4,1.4
2016-03-20,2.0,5.4,986.8,4.5,5.5,3.7
2016-03-21,2.6,8.2,985.4,5.9,9.1,2.5
2016-03-22,2.4,8.3,981.2,6.5,9.9,3.6
2016-03-23,1.8,7.9,978.2,6.0,8.9,4.2
2016-03-24,2.5,10.1,982.3,7.0,10.8,4.4
2016-03-25,3.7,10.3,982.6,5.8,6.5,5.0
2016-03-26,3.2,8.7,986.5,8.1,13.4,4.5
2016-03-27,3.2,11.8,980.9,6.8,10.4,3.2
2016-03-28,5.7,21.1,975.3,7.5,14.7,0.9
2016-03-29,7.7,21.0,978.9,8.5,12.9,5.1
2016-03-30,3.5,9.3,980.4,8.4,10.3,5.8
2016-03-31,3.0,11.6,977.8,9.8,15.9,5.8
2016-04-01,4.7,11.5,985.8,6.4,10.8,3.2
2016-04-02,3.0,9.0,986.1,9.5,16.3,1.8
2016-04-03,1.8,5.2,980.9,13.4,19.6,6.3
2016-04-04,3.0,12.7,977.0,15.0,20.0,10.7
2016-04-05,4.0,14.6,976.7,12.6,18.3,9.3
2016-04-06,5.2,12.8,980.6,11.6,15.4,9.1
2016-04-07,4.4,12.3,979.8,8.7,12.1,4.8
2016-04-08,1.7,5.5,980.1,7.8,13.6,1.6
2016-04-09,2.8,7.7,977.5,8.3,13.4,2.4
2016-04-10,2.8,10.8,980.3,10.5,15.3,6.0
2016-04-11,3.5,8.6,981.5,9.2,15.1,3.1
2016-04-12,2.1,14.9,979.6,9.9,16.6,4.0
2016-04-13,2.2,10.3,976.9,9.7,13.6,5.9
2016-04-14,2.6,9.1,980.3,10.9,16.2,7.0
2016-04-15,5.0,16.9,975.7,10.5,16.1,5.9
2016-04-16,4.3,12.6,973.4,10.7,13.9,9.1
2016-04-17,2.4,7.5,978.9,8.5,11.2,6.1
2016-04-18,2.1,11.6,988.3,9.1,13.9,4.1
2016-04-19,2.8,10.5,993.4,8.4,12.8,2.3
2016-04-20,2.2,6.5,996.6,8.6,15.0,2.5
2016-04-21,1.9,6.7,991.2,11.3,19.1,2.5
2016-04-22,2.1,7.8,984.5,11.9,16.5,6.7
2016-04-23,2.4,8.0,979.1,6.4,10.5,1.6
2016-04-24,3.3,15.6,980.9,3.0,8.1,-0.3
2016-04-25,5.7,15.3,978.1,3.4,7.9,-0.1
2016-04-26,5.8,16.1,970.9,3.6,7.8,0.4
2016-04-27,6.9,19.8,977.0,3.6,7.8,0.6
2016-04-28,3.2,10.1,983.5,5.1,10.9,0.1
2016-04-29,3.2,10.5,986.0,7.5,14.3,-0.7
2016-04-30,2.1,10.9,983.9,10.6,18.0,1.5
2016-05-01,5.1,14.9,987.0,12.7,18.9,7.8
2016-05-02,2.6,9.1,990.0,13.6,20.0,6.4
2016-05-03,2.9,15.3,988.7,9.9,16.9,5.6
2016-05-04,2.6,7.2,995.5,10.1,15.9,4.6
2016-05-05,4.6,12.6,992.2,12.2,19.6,2.5
2016-05-06,3.4,9.4,984.9,16.6,23.8,8.0
2016-05-07,4.5,11.3,981.2,18.0,25.6,8.9
2016-05-08,5.4,12.4,981.9,17.8,23.9,9.7
2016-05-09,5.4,11.8,982.3,18.5,24.9,10.5
2016-05-10,2.9,12.7,979.5,17.0,24.0,11.1
2016-05-11,4.5,11.4,974.2,17.0,22.0,10.9
2016-05-12,4.1,12.4,967.9,15.8,18.4,13.2
2016-05-13,2.7,10.7,969.2,14.7,20.8,12.4
2016-05-14,4.0,11.9,977.6,11.1,14.1,7.4
2016-05-15,5.0,16.8,986.5,7.9,11.7,3.9
2016-05-16,3.5,8.9,987.4,8.3,12.0,5.8
2016-05-17,3.0,8.9,986.8,10.2,14.7,5.8
2016-05-18,3.4,11.4,980.7,14.1,19.7,8.4
2016-05-19,3.2,9.0,980.4,13.1,18.0,8.7
2016-05-20,3.2,10.0,988.1,14.1,19.9,7.9
2016-05-21,2.1,8.1,986.3,17.5,23.7,11.1
2016-05-22,2.4,14.9,979.3,19.2,28.4,10.3
2016-05-23,3.7,8.4,980.1,12.8,14.4,11.0
